Split Speed finished. Start to generate Mask, Delta, Last_observed_X ...
Generate Mask, Delta, Last_observed_X finished. Start to shuffle and split dataset ...
Finished
Model Structure:  GRUD (
  (fc): Linear (38 -> 1)
  (sigmoid): Sigmoid ()
  (zl): Linear (114 -> 38)
  (rl): Linear (114 -> 38)
  (hl): Linear (114 -> 38)
  (gamma_x_l): FilterLinear(in_features=38, out_features=38, bias=True)
  (gamma_h_l): Linear (38 -> 38)
)
Start Training ... 
Output type dermined by the model
Epoch: 0, train_loss: [ 0.31758422], valid_loss: [ 0.31417507], time: [ 4.29], best model: 1
Epoch: 55, train_loss: [ 0.01287012], valid_loss: [ 0.00418234], time: [ 3.53], best model: 1
Epoch: 56, train_loss: [ 0.01242696], valid_loss: [ 0.00403044], time: [ 3.56], best model: 1
Epoch: 57, train_loss: [ 0.01153923], valid_loss: [ 0.00423075], time: [ 3.52], best model: 0
Epoch: 58, train_loss: [ 0.01222739], valid_loss: [ 0.00356174], time: [ 3.55], best model: 1
Epoch: 59, train_loss: [ 0.01154742], valid_loss: [ 0.00386495], time: [ 3.53], best model: 0
Epoch: 60, train_loss: [ 0.0111068], valid_loss: [ 0.00397032], time: [ 3.53], best model: 0
Epoch: 61, train_loss: [ 0.01093528], valid_loss: [ 0.00358959], time: [ 3.55], best model: 0
Epoch: 62, train_loss: [ 0.0105218], valid_loss: [ 0.00448981], time: [ 3.53], best model: 0
Epoch: 63, train_loss: [ 0.01018917], valid_loss: [ 0.00382207], time: [ 3.56], best model: 0
Epoch: 64, train_loss: [ 0.00971036], valid_loss: [ 0.00387659], time: [ 3.54], best model: 0
Epoch: 65, train_loss: [ 0.0096795], valid_loss: [ 0.00415483], time: [ 3.54], best model: 0
Epoch: 66, train_loss: [ 0.00903824], valid_loss: [ 0.00430279], time: [ 3.56], best model: 0
Epoch: 67, train_loss: [ 0.00855526], valid_loss: [ 0.00456137], time: [ 3.53], best model: 0
Early Stopped at Epoch: 68
